Pontos;Nome;Data;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca
AFV01;Restaurante Acima;01.06.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C1;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C10;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C2;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C3;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C4;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C5;D;N;25.8;0;0;0;S
AFV01;Restaurante Acima;15.06.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C5;D;N;15.7;0;0;0;S
AFV01;Restaurante Acima;18.05.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C5;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C6;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C7;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C8;N;N;0;0;0;0;N
AFV01;Restaurante Acima;01.06.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;05.05.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;07.05.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;11.05.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;13.07.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.06.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;15.08.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;18.05.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;25.05.2017;C9;N;N;0;0;0;0;N
AFV01;Restaurante Acima;29.06.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C1;P;N;3.4;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C1;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C10;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C2;P;N;17.1;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C2;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C3;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C4;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C5;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C6;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C7;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C8;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;01.06.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;05.05.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;07.05.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;11.05.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;13.07.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.06.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;15.08.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;18.05.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;25.05.2017;C9;N;N;0;0;0;0;N
AFV02;Restaurante Abaixo;29.06.2017;C9;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.06.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;18.05.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;29.06.2017;C1;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.06.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;18.05.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;29.06.2017;C10;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.06.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;18.05.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;29.06.2017;C2;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C3;D;N;18.1;15;0;0;S
AFV03;Circuito Mylena;05.05.2017;C3;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C3;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C3;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C3;D;N;33.1;15;17;0;N
AFV03;Circuito Mylena;15.06.2017;C3;D;N;33.1;15;17;0;S
AFV03;Circuito Mylena;15.08.2017;C3;D;N;33.1;15;17;0;N
AFV03;Circuito Mylena;18.05.2017;C3;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C3;D;N;3.4;0;0;0;S
AFV03;Circuito Mylena;29.06.2017;C3;D;N;33.1;15;17;0;N
AFV03;Circuito Mylena;01.06.2017;C4;D;N;64.1;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C4;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C4;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C4;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C4;D;N;65.2;1;0;0;N
AFV03;Circuito Mylena;15.06.2017;C4;D;N;64.1;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C4;D;N;75.3;1;15.2;0;S
AFV03;Circuito Mylena;18.05.2017;C4;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C4;D;N;64.1;0;0;0;S
AFV03;Circuito Mylena;29.06.2017;C4;D;N;65.2;1;0;0;S
AFV03;Circuito Mylena;01.06.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.06.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;18.05.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;29.06.2017;C5;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.06.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;18.05.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;29.06.2017;C6;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.06.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;18.05.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;29.06.2017;C7;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;05.05.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.06.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;15.08.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;18.05.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;29.06.2017;C8;N;N;0;0;0;0;N
AFV03;Circuito Mylena;01.06.2017;C9;D;S;43.7;36;0;0;N
AFV03;Circuito Mylena;05.05.2017;C9;N;N;0;0;0;0;N
AFV03;Circuito Mylena;07.05.2017;C9;D;N;3.4;0;0;0;N
AFV03;Circuito Mylena;11.05.2017;C9;D;N;3.4;0;0;0;N
AFV03;Circuito Mylena;13.07.2017;C9;D;S;43.7;36;0;0;N
AFV03;Circuito Mylena;15.06.2017;C9;D;S;43.7;36;0;0;N
AFV03;Circuito Mylena;15.08.2017;C9;D;S;43.7;36;0;0;N
AFV03;Circuito Mylena;18.05.2017;C9;D;N;3.4;0;0;0;N
AFV03;Circuito Mylena;25.05.2017;C9;D;S;43.7;36;0;0;S
AFV03;Circuito Mylena;29.06.2017;C9;D;S;43.7;36;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C1;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C10;P;N;12.4;0;0;0;S
AFV04;Estrada Excelsior;05.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C10;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C10;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C2;P;N;12.4;0;0;0;S
AFV04;Estrada Excelsior;05.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C2;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C2;P;N;12.4;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C3;P;N;10.1;0;0;0;S
AFV04;Estrada Excelsior;05.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C3;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C3;P;N;10.1;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;29.06.2017;C4;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;01.06.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;05.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;07.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;11.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;13.07.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;15.06.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;15.08.2017;C5;D;S;12.9;0;0;0;N
AFV04;Estrada Excelsior;18.05.2017;C5;N;N;0;0;0;0;N
AFV04;Estrada Excelsior;25.05.2017;C5;D;S;12.9;0;0;0;S
