Pontos;Nome;Data;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;
AFV18;Escadaria Abaixo;30.05.2018;C9;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;30.05.2018;C10;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C1;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C2;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C3;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C4;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C5;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C6;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C7;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C8;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C9;N;N;0;0;0;0;N;
AFV15;Cova da Onca;30.05.2018;C10;N;N;0;0;0;0;N;
AFV17a;Casas;16.05.2018;C5;S;N;0;0;0;0;N;
AFV17a;Casas;20.04.2018;C5;S;N;0;0;0;0;S;Acabou a linha
AFV17a;Casas;24.04.2018;C5;S;N;0;0;0;0;N;
AFV17a;Casas;30.05.2018;C5;S;N;0;0;0;0;N;
AFV17a;Casas;01.08.2018;C6;S;N;23.2;0;0;0;N;
AFV17a;Casas;02.05.2018;C6;S;N;23.2;0;0;0;N;
AFV17a;Casas;02.07.2018;C6;S;N;23.2;0;0;0;N;
AFV17a;Casas;09.05.2018;C6;S;N;23.2;0;0;0;N;
AFV17a;Casas;14.06.2018;C6;S;N;23.2;0;0;0;N;
AFV17a;Casas;16.05.2018;C6;S;N;23.2;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C1;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C2;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C3;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C4;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C5;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C6;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C7;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C8;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C9;N;N;0;0;0;0;N;
AFV19;Cascatinha;30.05.2018;C10;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;14.06.2018;C1;S;N;0;0;0;0;S;
AFV07;Lago das Fadas;14.06.2018;C2;S;N;0;0;0;0;S;
AFV07;Lago das Fadas;14.06.2018;C3;S;N;0;0;0;0;S;
AFV08;Cercado;24.04.2018;C10;P;N;32;0;0;0;S;
AFV08;Cercado;02.05.2018;C10;P;N;32;0;0;0;N;Acabou a linha
AFV08;Cercado;09.05.2018;C10;P;N;32;0;0;0;N;
AFV08;Cercado;16.05.2018;C10;P;N;32;0;0;0;N;
AFV07;Lago das Fadas;14.06.2018;C8;S;N;0;0;0;0;S;
AFV07;Lago das Fadas;14.06.2018;C9;S;N;0;0;0;0;S;
AFV08;Cercado;30.05.2018;C10;P;N;32;0;0;0;N;
AFV17a;Casas;20.04.2018;C6;S;N;23.2;0;0;0;S;
AFV17a;Casas;24.04.2018;C6;S;N;23.2;0;0;0;N;
AFV17a;Casas;30.05.2018;C6;S;N;23.2;0;0;0;N;
AFV17a;Casas;01.08.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;02.05.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;02.07.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;09.05.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;14.06.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;16.05.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;20.04.2018;C7;S;N;14.4;0;0;0;S;
AFV08;Cercado;14.06.2018;C10;P;N;32;0;0;0;N;
AFV20;Grutas;14.06.2018;C2;S;N;0;0;0;0;S;
AFV08;Cercado;02.07.2018;C10;P;N;32;0;0;0;N;
AFV08;Cercado;01.08.2018;C10;P;N;32;0;0;0;N;
AFV08;Cercado;02.05.2018;C3;P;N;25;0;0;0;S;
AFV08;Cercado;09.05.2018;C3;P;N;25;0;0;0;N;
AFV20;Grutas;14.06.2018;C7;S;N;0;0;0;0;S;
AFV08;Cercado;16.05.2018;C3;P;N;25;0;0;0;N;
AFV20;Grutas;14.06.2018;C9;S;N;0;0;0;0;S;
AFV08;Cercado;30.05.2018;C3;P;N;25;0;0;0;N;
AFV06;Muro;14.06.2018;C1;N;N;0;0;0;0;N;
AFV06;Muro;14.06.2018;C2;N;N;0;0;0;0;N;
AFV06;Muro;14.06.2018;C3;N;N;0;0;0;0;N;
AFV06;Muro;14.06.2018;C4;N;N;0;0;0;0;N;
AFV08;Cercado;14.06.2018;C3;P;N;25;0;0;0;N;
AFV08;Cercado;02.07.2018;C3;P;N;25;0;0;0;N;
AFV06;Muro;14.06.2018;C7;N;N;0;0;0;0;N;
AFV06;Muro;14.06.2018;C8;N;N;0;0;0;0;N;
AFV06;Muro;14.06.2018;C9;N;N;0;0;0;0;N;
AFV06;Muro;14.06.2018;C10;N;N;0;0;0;0;N;
AFV17a;Casas;24.04.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;30.05.2018;C7;S;N;14.4;0;0;0;N;
AFV17a;Casas;01.08.2018;C8;S;N;2;0;0;0;N;
AFV17a;Casas;02.05.2018;C8;S;N;2;0;0;0;N;
AFV17a;Casas;02.07.2018;C8;S;N;2;0;0;0;N;
AFV17a;Casas;09.05.2018;C8;S;N;2;0;0;0;N;
AFV17a;Casas;14.06.2018;C8;S;N;2;0;0;0;N;
AFV17a;Casas;16.05.2018;C8;S;N;2;0;0;0;N;
AFV17a;Casas;20.04.2018;C8;S;N;2;0;0;0;S;
AFV17a;Casas;24.04.2018;C8;S;N;2;0;0;0;N;
AFV08;Cercado;01.08.2018;C3;P;N;25;0;0;0;N;
AFV08;Cercado;09.05.2018;C4;P;N;15;0;0;0;S;
AFV08;Cercado;16.05.2018;C4;P;N;15;0;0;0;N;
AFV08;Cercado;30.05.2018;C4;P;N;15;0;0;0;N;
AFV08;Cercado;14.06.2018;C4;P;N;15;0;0;0;N;
AFV08;Cercado;02.07.2018;C4;P;N;15;0;0;0;N;
AFV10a;Banheira;14.06.2018;C7;N;N;0;0;0;0;N;
AFV10a;Banheira;14.06.2018;C8;S;N;0;0;0;0;N;
AFV10a;Banheira;14.06.2018;C9;N;N;0;0;0;0;N;
AFV10a;Banheira;14.06.2018;C10;S;N;0;0;0;0;S;
AFV17a;Casas;30.05.2018;C8;S;N;2;0;0;0;N;
AFV08;Cercado;01.08.2018;C4;P;N;15;0;0;0;N;
AFV08;Cercado;20.04.2018;C6;P;N;15;0;0;0;S;Acabou a linha
AFV08;Cercado;24.04.2018;C6;P;N;15;0;0;0;N;
AFV08;Cercado;02.05.2018;C6;P;N;15;0;0;0;N;
AFV08;Cercado;09.05.2018;C6;P;N;15;0;0;0;N;
AFV08;Cercado;16.05.2018;C6;P;N;15;0;0;0;N;
AFV17a;Casas;20.04.2018;C9;D;S;13.6;0;0;0;S;
AFV17a;Casas;24.04.2018;C9;D;S;13.6;0;0;0;N;
AFV08;Cercado;30.05.2018;C6;P;N;15;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C1;D;S;12;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C1;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C1;D;S;12;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C1;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C1;D;S;12;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C1;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C1;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C1;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C1;D;S;12;0;0;0;S;
AFV04;Estrada Excelsior;01.08.2018;C10;S;N;0;0;0;0;N;
AFV08;Cercado;14.06.2018;C6;P;N;15;0;0;0;N;
AFV08;Cercado;02.07.2018;C6;P;N;15;0;0;0;N;
AFV08;Cercado;01.08.2018;C6;P;N;15;0;0;0;N;
AFV08;Cercado;20.04.2018;C7;P;N;15;0;0;0;S;
AFV08;Cercado;24.04.2018;C7;P;N;15;0;0;0;N;
AFV08;Cercado;02.05.2018;C7;P;N;15;0;0;0;N;
AFV08;Cercado;09.05.2018;C7;P;N;15;0;0;0;N;
AFV08;Cercado;16.05.2018;C7;P;N;15;0;0;0;N;
AFV13;Centro de Visitantes;14.06.2018;C9;D;S;41.3;0;0;0;N;
AFV08;Cercado;30.05.2018;C7;P;N;15;0;0;0;N;
AFV08;Cercado;14.06.2018;C7;P;N;15;0;0;0;N;
AFV08;Cercado;14.06.2018;C2;S;N;16;0;0;0;N;
AFV08;Cercado;02.07.2018;C7;P;N;15;0;0;0;N;
AFV08;Cercado;01.08.2018;C7;P;N;15;0;0;0;N;
AFV08;Cercado;14.06.2018;C5;D;S;51;8.5;0;0;N;
AFV08;Cercado;24.04.2018;C8;P;N;21.3;0;0;0;S;
AFV08;Cercado;02.05.2018;C8;P;N;21.3;0;0;0;N;
AFV08;Cercado;09.05.2018;C8;P;N;21.3;0;0;0;N;
AFV08;Cercado;16.05.2018;C8;P;N;21.3;0;0;0;N;
AFV08;Cercado;30.05.2018;C8;P;N;21.3;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C1;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C2;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C3;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C4;D;S;22;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C5;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C6;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C7;D;S;8;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C8;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C9;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;14.06.2018;C10;D;S;12;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C10;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C10;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C10;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C10;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C10;S;N;0;0;0;0;S;
AFV04;Estrada Excelsior;20.04.2018;C10;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C10;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C10;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C2;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C2;N;N;0;0;0;0;N;
AFV08;Cercado;14.06.2018;C8;P;N;21.3;0;0;0;N;
AFV08;Cercado;02.07.2018;C8;P;N;21.3;0;0;0;N;
AFV08;Cercado;01.08.2018;C8;P;N;21.3;0;0;0;N;
AFV08;Cercado;20.04.2018;C9;P;N;15;0;0;0;S;Acabou a linha
AFV08;Cercado;24.04.2018;C9;P;N;15;0;0;0;N;
AFV08;Cercado;02.05.2018;C9;P;N;15;0;0;0;N;
AFV08;Cercado;09.05.2018;C9;P;N;15;0;0;0;N;
AFV08;Cercado;16.05.2018;C9;P;N;15;0;0;0;N;
AFV08;Cercado;30.05.2018;C9;P;N;15;0;0;0;N;
AFV08;Cercado;14.06.2018;C9;P;N;15;0;0;0;N;
AFV16a;Saida;14.06.2018;C1;S;N;0;0;0;0;N;
AFV16a;Saida;14.06.2018;C2;D;S;16;0;0;0;N;
AFV16a;Saida;14.06.2018;C3;S;N;0;0;0;0;N;
AFV16a;Saida;14.06.2018;C4;S;N;0;0;0;0;N;
AFV16a;Saida;14.06.2018;C5;S;N;0;0;0;0;N;
AFV16a;Saida;14.06.2018;C6;S;N;0;0;0;0;N;
AFV16a;Saida;14.06.2018;C7;S;N;0;0;0;0;N;
AFV08;Cercado;02.07.2018;C9;P;N;15;0;0;0;N;
AFV16a;Saida;14.06.2018;C9;S;N;0;0;0;0;N;
AFV16a;Saida;14.06.2018;C10;S;N;79;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C2;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C2;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C2;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C2;N;N;21;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C2;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C2;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C2;D;S;21;0;0;0;S;
AFV04;Estrada Excelsior;01.08.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C3;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C1;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C2;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C3;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C4;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C5;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C6;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C7;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C8;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C9;N;N;0;0;0;0;N;
AFV18;Escadaria Abaixo;14.06.2018;C10;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C1;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C2;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C3;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C4;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C5;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C6;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C7;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C8;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C9;N;N;0;0;0;0;N;
AFV15;Cova da Onca;14.06.2018;C10;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C3;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C4;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C1;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C2;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C3;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C4;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C5;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C6;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C7;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C8;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C9;N;N;0;0;0;0;N;
AFV19;Cascatinha;14.06.2018;C10;N;N;0;0;0;0;N;
AFV07;Lago das Fadas;02.07.2018;C1;S;N;0;0;0;0;N;
AFV07;Lago das Fadas;02.07.2018;C2;S;N;0;0;0;0;N;
AFV07;Lago das Fadas;02.07.2018;C3;S;N;0;0;0;0;N;
AFV08;Cercado;01.08.2018;C9;P;N;15;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C1;P;N;12;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C1;P;N;12;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C1;P;N;12;0;0;0;N;
AFV07;Lago das Fadas;02.07.2018;C8;S;N;0;0;0;0;N;
AFV07;Lago das Fadas;02.07.2018;C9;S;N;0;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C1;P;N;12;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C4;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C5;N;N;0;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C1;P;N;12;0;0;0;N;
AFV20;Grutas;02.07.2018;C2;S;N;0;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C10;P;N;12;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C10;P;N;12;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C10;P;N;12;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C10;P;N;12;0;0;0;N;
AFV20;Grutas;02.07.2018;C7;S;N;0;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C10;P;N;12;0;0;0;N;
AFV20;Grutas;02.07.2018;C9;S;N;0;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C2;P;N;13;0;0;0;S;
AFV06;Muro;02.07.2018;C1;N;N;0;0;0;0;N;
AFV06;Muro;02.07.2018;C2;N;N;0;0;0;0;N;
AFV06;Muro;02.07.2018;C3;N;N;0;0;0;0;N;
AFV06;Muro;02.07.2018;C4;N;N;0;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C2;P;N;13;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C2;P;N;13;0;0;0;N;
AFV06;Muro;02.07.2018;C7;N;N;0;0;0;0;N;
AFV06;Muro;02.07.2018;C8;N;N;0;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C2;P;N;13;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C3;P;N;19;0;0;0;S;
AFV04;Estrada Excelsior;16.05.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C5;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C6;N;N;0;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C3;P;N;19;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C3;P;N;19;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C3;P;N;19;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C4;P;N;19;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C4;P;N;19;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C4;P;N;19;0;0;0;N;
AFV10a;Banheira;02.07.2018;C7;N;N;0;0;0;0;N;
AFV10a;Banheira;02.07.2018;C8;S;N;0;0;0;0;N;
AFV10a;Banheira;02.07.2018;C9;N;N;0;0;0;0;N;
AFV10a;Banheira;02.07.2018;C10;S;N;0;0;0;0;S;
AFV04;Estrada Excelsior;20.04.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C6;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C7;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;01.08.2018;C8;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C8;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C8;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C8;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C8;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C8;D;S;21;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C8;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C8;D;S;21;0;0;0;S;
AFV09;Cercado Acima;02.07.2018;C4;P;N;19;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C4;P;N;19;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C5;P;N;9;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C5;P;N;9;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C6;P;N;7;0;0;0;S;
AFV13;Centro de Visitantes;02.07.2018;C9;D;S;41.3;0;0;0;N;
AFV09;Cercado Acima;14.06.2018;C6;P;N;7;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C6;P;N;7;0;0;0;N;
AFV08;Cercado;02.07.2018;C2;S;N;16;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C6;P;N;7;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C7;P;N;8;0;0;0;S;
AFV08;Cercado;02.07.2018;C5;D;S;51;8.5;0;0;N;
AFV09;Cercado Acima;14.06.2018;C7;P;N;8;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C7;P;N;8;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C7;P;N;8;0;0;0;N;
AFV09;Cercado Acima;16.05.2018;C8;P;N;11;0;0;0;S;
AFV09;Cercado Acima;30.05.2018;C8;P;N;11;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C1;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C2;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C3;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C4;D;S;22;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C5;N;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C6;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C7;D;S;8;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C8;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C9;S;N;0;0;0;0;N;
AFV03;Circuito Mylena;02.07.2018;C10;D;S;12;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C8;S;N;0;0;0;0;S;
AFV04;Estrada Excelsior;01.08.2018;C9;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.05.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;02.07.2018;C9;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;09.05.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;14.06.2018;C9;S;N;0;0;0;0;N;
AFV04;Estrada Excelsior;16.05.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;20.04.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;24.04.2018;C9;N;N;0;0;0;0;N;
AFV04;Estrada Excelsior;30.05.2018;C9;S;N;0;0;0;0;S;
AFV09;Cercado Acima;14.06.2018;C8;P;N;11;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C8;P;N;11;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C8;P;N;11;0;0;0;N;
AFV09;Cercado Acima;30.05.2018;C9;P;N;8;0;0;0;S;
AFV09;Cercado Acima;14.06.2018;C9;P;N;8;0;0;0;N;
AFV09;Cercado Acima;02.07.2018;C9;P;N;8;0;0;0;N;
AFV09;Cercado Acima;01.08.2018;C9;P;N;8;0;0;0;N;
AFV20;Grutas;14.06.2018;C1;P;N;4;0;0;0;S;
AFV20;Grutas;02.07.2018;C1;P;N;4;0;0;0;N;
AFV20;Grutas;01.08.2018;C1;P;N;4;0;0;0;N;
AFV16a;Saida;02.07.2018;C1;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C2;D;S;16;0;0;0;N;
AFV16a;Saida;02.07.2018;C3;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C4;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C5;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C6;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C7;S;N;0;0;0;0;N;
AFV20;Grutas;14.06.2018;C10;P;N;11;0;0;0;S;
AFV16a;Saida;02.07.2018;C9;S;N;0;0;0;0;N;
AFV16a;Saida;02.07.2018;C10;S;N;79;0;0;0;N;
AFV01;Restaurante Acima;01.08.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.05.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;02.07.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;09.05.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;14.06.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;16.05.2018;C1;N;N;0;0;0;0;N;
AFV01;Restaurante Acima;20.04.2018;C1;N;N;0;0;0;0;N;
